Activity,time,seconds_elapsed,z,y,x
Classroom,1.77566E+18,395.2833521,9.497797966,0.076614454,-3.165134668
Classroom,1.77566E+18,397.3762419,9.440337181,0.04070143,-3.15795207
Classroom,1.77566E+18,399.4691626,9.493009567,0.071826048,-3.169923067
Classroom,1.77566E+18,401.5622051,9.48343277,0.033518825,-3.186682463
Classroom,1.77566E+18,403.6553394,9.390059471,0,-3.27287364
Classroom,1.77566E+18,405.7484124,9.569623947,0.045489833,-3.150769472
Classroom,1.77566E+18,407.8414854,9.528923035,0.098162271,-3.191470861
Classroom,1.77566E+18,409.934467,9.545681953,0.071826048,-3.162740469
Classroom,1.77566E+18,412.0273875,8.978256226,0.447715729,-5.207388878
Classroom,1.77566E+18,414.1204607,8.006210327,-0.160411507,-4.513070107
Classroom,1.77566E+18,416.2133308,9.629479408,-1.422155857,-4.90571928
Classroom,1.77566E+18,418.3056406,8.911218643,-0.991199493,-4.824316502
Classroom,1.77566E+18,420.3216577,9.646238327,-0.179565132,-4.989516258
Classroom,1.77566E+18,422.3338906,6.217741966,0.146046311,-3.675099611
Classroom,1.77566E+18,424.3867458,10.7140522,-0.323217243,-2.829946518
Classroom,1.77566E+18,426.4778059,8.856152534,0.18435353,-3.153163671
Classroom,1.77566E+18,428.5709109,11.00614548,-0.280121595,-2.583343744
Classroom,1.77566E+18,430.583512,10.28549004,-0.019153614,-1.644816518
Classroom,1.77566E+18,432.6763518,9.832986832,-1.22822547,-0.51954174
Classroom,1.77566E+18,434.7694253,9.730035782,-0.725443125,-3.284844637
Classroom,1.77566E+18,436.8625291,9.765948296,5.293580055,1.912967205
Classroom,1.77566E+18,438.8753882,8.480262756,6.138733387,-0.146046311
Classroom,1.77566E+18,441.0127126,7.481880188,6.619967937,0.385466486
