Activity,time,seconds_elapsed,dBFS
Driving,1.77566E+18,134.1760002,-13.57971935
Driving,1.77566E+18,134.291,-15.76278957
Driving,1.77566E+18,134.406,-10.57777735
Driving,1.77566E+18,134.521,-12.45571295
Driving,1.77566E+18,134.6359998,-14.85936556
Driving,1.77566E+18,134.7520002,-13.76781328
Driving,1.77566E+18,134.867,-15.42757031
Driving,1.77566E+18,134.982,-12.44348791
Driving,1.77566E+18,135.098,-13.80410716
Driving,1.77566E+18,135.213,-15.00579782
Driving,1.77566E+18,135.3280002,-15.43226919
Driving,1.77566E+18,135.443,-14.83300472
Driving,1.77566E+18,135.559,-16.87417186
Driving,1.77566E+18,135.674,-17.67782907
Driving,1.77566E+18,135.789,-17.75732034
Driving,1.77566E+18,135.905,-17.29481403
Driving,1.77566E+18,136.0199998,-18.19401575
Driving,1.77566E+18,136.1360002,-18.46742021
Driving,1.77566E+18,136.251,-19.19958928
Driving,1.77566E+18,136.367,-18.57473759
Driving,1.77566E+18,136.482,-20.04171765
Driving,1.77566E+18,136.598,-19.29194152
Driving,1.77566E+18,136.713,-16.69658504
Driving,1.77566E+18,136.8279998,-18.99886103
Driving,1.77566E+18,136.9440002,-18.64249058
Driving,1.77566E+18,137.058,-17.7083166
Driving,1.77566E+18,137.174,-15.44638112
Driving,1.77566E+18,137.289,-18.39660493
Driving,1.77566E+18,137.4039998,-17.73891152
Driving,1.77566E+18,137.519,-16.09792466
Driving,1.77566E+18,137.635,-17.74095502
Driving,1.77566E+18,137.75,-17.76346529
Driving,1.77566E+18,137.865,-17.15805587
Driving,1.77566E+18,137.981,-15.99869472
Driving,1.77566E+18,138.0960002,-15.06416794
Driving,1.77566E+18,138.211,-15.70924791
Driving,1.77566E+18,138.326,-15.32483278
Driving,1.77566E+18,138.441,-16.55993813
Driving,1.77566E+18,138.557,-14.30677002
Driving,1.77566E+18,138.6720002,-12.62415823
Driving,1.77566E+18,138.787,-17.6333067
Driving,1.77566E+18,138.903,-15.95865213
Driving,1.77566E+18,139.018,-11.37575894
Driving,1.77566E+18,139.134,-15.74490565
Driving,1.77566E+18,139.249,-12.85512148
Driving,1.77566E+18,139.3639998,-13.60761159
Driving,1.77566E+18,139.4800002,-16.14201557
Driving,1.77566E+18,139.5959998,-19.61045153
Driving,1.77566E+18,139.71,-17.31619589
Driving,1.77566E+18,139.826,-16.45355726
Driving,1.77566E+18,139.941,-17.27929658
Driving,1.77566E+18,140.057,-19.16340305
Driving,1.77566E+18,140.1719998,-16.05405644
Driving,1.77566E+18,140.287,-18.01500678
Driving,1.77566E+18,140.402,-14.77470994
Driving,1.77566E+18,140.517,-8.47117563
Driving,1.77566E+18,140.633,-12.0504826
Driving,1.77566E+18,140.7479998,-12.21442272
Driving,1.77566E+18,140.8640002,-15.26161754
Driving,1.77566E+18,140.979,-13.87322428
Driving,1.77566E+18,141.094,-12.37159817
Driving,1.77566E+18,141.209,-14.43013349
Driving,1.77566E+18,141.325,-16.09285162
Driving,1.77566E+18,141.4400002,-14.9492992
Driving,1.77566E+18,141.5559998,-13.9680091
Driving,1.77566E+18,141.671,-11.09551348
Driving,1.77566E+18,141.787,-15.15018996
Driving,1.77566E+18,141.902,-16.53855747
Driving,1.77566E+18,142.017,-16.49949576
Driving,1.77566E+18,142.1319998,-20.33425421
Driving,1.77566E+18,142.2480002,-16.75476999
Driving,1.77566E+18,142.3639998,-17.70017612
Driving,1.77566E+18,142.4800002,-15.60634094
Driving,1.77566E+18,142.595,-16.07090263
Driving,1.77566E+18,142.709,-16.54567851
Driving,1.77566E+18,142.825,-16.50658483
Driving,1.77566E+18,142.9399998,-16.50126748
Driving,1.77566E+18,143.0560002,-17.34934446
Driving,1.77566E+18,143.171,-17.82309171
Driving,1.77566E+18,143.286,-14.76164736
Driving,1.77566E+18,143.401,-17.57696995
Driving,1.77566E+18,143.5159998,-15.5267847
Driving,1.77566E+18,143.631,-16.63698727
Driving,1.77566E+18,143.746,-17.58098191
Driving,1.77566E+18,143.862,-17.46736108
Driving,1.77566E+18,143.977,-18.40321939
Driving,1.77566E+18,144.093,-16.51722931
Driving,1.77566E+18,144.2080002,-18.64475814
Driving,1.77566E+18,144.323,-17.08763193
Driving,1.77566E+18,144.438,-16.22572329
Driving,1.77566E+18,144.554,-17.5269762
Driving,1.77566E+18,144.669,-18.43415365
Driving,1.77566E+18,144.7840002,-17.43178742
Driving,1.77566E+18,144.8999998,-17.04791412
Driving,1.77566E+18,145.015,-18.05941434
Driving,1.77566E+18,145.13,-15.03268914
Driving,1.77566E+18,145.245,-16.55993813
Driving,1.77566E+18,145.361,-16.09116127
Driving,1.77566E+18,145.477,-18.02133683
Driving,1.77566E+18,145.5920002,-17.68391802
Driving,1.77566E+18,145.707,-15.37293698
Driving,1.77566E+18,145.822,-16.09454231
Driving,1.77566E+18,145.937,-15.66246707
Driving,1.77566E+18,146.053,-17.23676599
Driving,1.77566E+18,146.1680002,-18.66746636
Driving,1.77566E+18,146.283,-14.82715761
Driving,1.77566E+18,146.398,-16.62619511
Driving,1.77566E+18,146.513,-17.00086662
Driving,1.77566E+18,146.629,-16.04564559
Driving,1.77566E+18,146.743,-17.72870124
Driving,1.77566E+18,146.859,-14.30539382
Driving,1.77566E+18,146.973,-16.11485623
Driving,1.77566E+18,147.0880002,-16.82253584
Driving,1.77566E+18,147.203,-11.58147523
Driving,1.77566E+18,147.319,-11.73160295
Driving,1.77566E+18,147.434,-11.62887035
Driving,1.77566E+18,147.549,-14.60213692
Driving,1.77566E+18,147.6640002,-17.26574151
Driving,1.77566E+18,147.7799998,-17.6616127
Driving,1.77566E+18,147.895,-17.941495
Driving,1.77566E+18,148.01,-16.95220604
Driving,1.77566E+18,148.125,-17.29481403
Driving,1.77566E+18,148.2400002,-15.62073877
Driving,1.77566E+18,148.355,-16.15903338
Driving,1.77566E+18,148.47,-16.10130834
Driving,1.77566E+18,148.585,-17.62927051
Driving,1.77566E+18,148.6999998,-15.76278957
Driving,1.77566E+18,148.817,-17.35129832
Driving,1.77566E+18,148.9319998,-16.47472946
Driving,1.77566E+18,149.047,-15.92874087
Driving,1.77566E+18,149.163,-15.67212522
Driving,1.77566E+18,149.278,-16.43419464
Driving,1.77566E+18,149.393,-13.94025652
Driving,1.77566E+18,149.509,-16.87417186
Driving,1.77566E+18,149.6240002,-17.10091165
Driving,1.77566E+18,149.739,-16.28947006
Driving,1.77566E+18,149.854,-18.12325017
Driving,1.77566E+18,149.969,-18.02555943
Driving,1.77566E+18,150.0839998,-16.26874413
Driving,1.77566E+18,150.2000002,-15.77093081
Driving,1.77566E+18,150.315,-16.55102313
Driving,1.77566E+18,150.43,-15.46208798
Driving,1.77566E+18,150.545,-15.7676734
Driving,1.77566E+18,150.6599998,-16.81518427
Driving,1.77566E+18,150.7760002,-17.8561651
Driving,1.77566E+18,150.8919998,-16.09454231
Driving,1.77566E+18,151.006,-15.53629306
Driving,1.77566E+18,151.122,-12.63891182
Driving,1.77566E+18,151.238,-15.24933632
Driving,1.77566E+18,151.353,-15.9088571
Driving,1.77566E+18,151.469,-14.77906851
Driving,1.77566E+18,151.586,-16.70383688
Driving,1.77566E+18,151.698,-15.30010865
Driving,1.77566E+18,151.814,-16.91495946
Driving,1.77566E+18,151.929,-17.25993867
Driving,1.77566E+18,152.0439998,-17.814843
Driving,1.77566E+18,152.1600002,-17.62321973
Driving,1.77566E+18,152.2759998,-15.08220717
Driving,1.77566E+18,152.39,-16.92611668
Driving,1.77566E+18,152.506,-14.47211467
Driving,1.77566E+18,152.621,-17.3181423
Driving,1.77566E+18,152.7360002,-17.17910331
Driving,1.77566E+18,152.851,-18.15534489
Driving,1.77566E+18,152.967,-14.76309779
Driving,1.77566E+18,153.082,-14.79361287
Driving,1.77566E+18,153.197,-15.88571675
Driving,1.77566E+18,153.313,-15.96531309
Driving,1.77566E+18,153.427,-14.65498226
Driving,1.77566E+18,153.543,-17.37086114
Driving,1.77566E+18,153.658,-15.81993915
Driving,1.77566E+18,153.773,-16.6820995
Driving,1.77566E+18,153.889,-17.35716254
Driving,1.77566E+18,154.005,-17.40618564
Driving,1.77566E+18,154.1200002,-18.98469925
Driving,1.77566E+18,154.2359998,-16.01375841
Driving,1.77566E+18,154.35,-17.85409432
Driving,1.77566E+18,154.465,-16.60106543
Driving,1.77566E+18,154.581,-18.31325484
Driving,1.77566E+18,154.6960002,-16.75841953
Driving,1.77566E+18,154.811,-16.19830135
Driving,1.77566E+18,154.926,-17.34543805
Driving,1.77566E+18,155.042,-16.65139771
Driving,1.77566E+18,155.157,-17.507059
Driving,1.77566E+18,155.273,-17.12943677
Driving,1.77566E+18,155.3879998,-19.050986
Driving,1.77566E+18,155.5040002,-16.97837401
Driving,1.77566E+18,155.619,-16.79866593
Driving,1.77566E+18,155.735,-16.52966437
Driving,1.77566E+18,155.85,-17.58499572
Driving,1.77566E+18,155.965,-17.29675566
Driving,1.77566E+18,156.081,-14.32881893
Driving,1.77566E+18,156.1959998,-16.84831548
Driving,1.77566E+18,156.311,-17.507059
Driving,1.77566E+18,156.427,-17.52099624
Driving,1.77566E+18,156.541,-17.374779
Driving,1.77566E+18,156.6560002,-18.62889764
Driving,1.77566E+18,156.771,-18.69935794
Driving,1.77566E+18,156.886,-16.76024487
Driving,1.77566E+18,157.001,-16.20514873
Driving,1.77566E+18,157.117,-14.025114
Driving,1.77566E+18,157.2320002,-16.22572329
Driving,1.77566E+18,157.347,-15.55534108
Driving,1.77566E+18,157.462,-14.59502026
Driving,1.77566E+18,157.577,-16.09623332
Driving,1.77566E+18,157.6919998,-16.7968325
Driving,1.77566E+18,157.8080002,-17.96453173
Driving,1.77566E+18,157.923,-16.70927974
Driving,1.77566E+18,158.039,-16.98961303
Driving,1.77566E+18,158.154,-14.98642796
Driving,1.77566E+18,158.269,-16.03892276
Driving,1.77566E+18,158.3840002,-15.82485523
Driving,1.77566E+18,158.4999998,-15.21565224
Driving,1.77566E+18,158.615,-13.3240318
Driving,1.77566E+18,158.73,-13.92180394
Driving,1.77566E+18,158.845,-14.05046649
Driving,1.77566E+18,158.9600002,-16.13012291
Driving,1.77566E+18,159.0759998,-15.00878164
Driving,1.77566E+18,159.191,-13.68542094
Driving,1.77566E+18,159.306,-14.33986442
Driving,1.77566E+18,159.421,-14.73702707
Driving,1.77566E+18,159.5360002,-14.18242023
Driving,1.77566E+18,159.6519998,-16.49241246
Driving,1.77566E+18,159.766,-13.81970822
Driving,1.77566E+18,159.882,-15.7173391
Driving,1.77566E+18,159.997,-16.88157355
Driving,1.77566E+18,160.1120002,-12.85512148
Driving,1.77566E+18,160.227,-15.33257352
Driving,1.77566E+18,160.346,-16.4254077
Driving,1.77566E+18,160.457,-15.96531309
Driving,1.77566E+18,160.5719998,-16.89268794
Driving,1.77566E+18,160.687,-14.1377626
Driving,1.77566E+18,160.803,-13.16208369
Driving,1.77566E+18,160.918,-13.34125595
Driving,1.77566E+18,161.033,-15.94700773
Driving,1.77566E+18,161.1479998,-14.52981908
Driving,1.77566E+18,161.263,-15.89562649
Driving,1.77566E+18,161.378,-16.70746507
Driving,1.77566E+18,161.493,-15.95365976
Driving,1.77566E+18,161.6080002,-16.15052031
Driving,1.77566E+18,161.7239998,-13.59111899
Driving,1.77566E+18,161.839,-16.75841953
Driving,1.77566E+18,161.955,-8.173360319
Driving,1.77566E+18,162.07,-5.121635077
Driving,1.77566E+18,162.186,-6.847923472
Driving,1.77566E+18,162.301,-11.21520188
Driving,1.77566E+18,162.417,-16.86862472
Driving,1.77566E+18,162.531,-19.54480206
Driving,1.77566E+18,162.646,-20.0737394
Driving,1.77566E+18,162.761,-19.97802614
Driving,1.77566E+18,162.877,-18.25017937
Driving,1.77566E+18,162.9920002,-19.51968379
Driving,1.77566E+18,163.1079998,-17.43770625
Driving,1.77566E+18,163.223,-18.38119074
Driving,1.77566E+18,163.338,-17.62927051
Driving,1.77566E+18,163.453,-18.95174461
Driving,1.77566E+18,163.569,-15.69147378
Driving,1.77566E+18,163.683,-13.44781741
Driving,1.77566E+18,163.799,-16.81334734
Driving,1.77566E+18,163.914,-16.33976286
Driving,1.77566E+18,164.017,-15.99702258
Driving,1.77566E+18,164.1319998,-15.59994956
Driving,1.77566E+18,164.2480002,-15.09877612
Driving,1.77566E+18,164.363,-16.916818
Driving,1.77566E+18,164.478,-17.07437247
Driving,1.77566E+18,164.593,-17.06302331
Driving,1.77566E+18,164.709,-16.10300067
Driving,1.77566E+18,164.825,-14.07455309
Driving,1.77566E+18,164.9399998,-14.72835418
Driving,1.77566E+18,165.0560002,-15.7303007
Driving,1.77566E+18,165.171,-16.53677812
Driving,1.77566E+18,165.286,-15.44010632
Driving,1.77566E+18,165.401,-16.5528054
Driving,1.77566E+18,165.515,-17.56694815
Driving,1.77566E+18,165.6439998,-15.7303007
Driving,1.77566E+18,165.753,-16.60823792
Driving,1.77566E+18,165.8640002,-16.38335369
Driving,1.77566E+18,165.9760002,-13.78983076
Driving,1.77566E+18,166.09,-16.46060893
Driving,1.77566E+18,166.206,-14.96116314
Driving,1.77566E+18,166.321,-16.86123405
Driving,1.77566E+18,166.4359998,-14.81839431
Driving,1.77566E+18,166.551,-17.39439484
Driving,1.77566E+18,166.667,-16.70565079
Driving,1.77566E+18,166.7879998,-16.83357489
Driving,1.77566E+18,166.8880002,-14.20143547
Driving,1.77566E+18,167.003,-15.12293296
Driving,1.77566E+18,167.118,-17.41405507
Driving,1.77566E+18,167.233,-10.51617821
Driving,1.77566E+18,167.349,-13.73811349
Driving,1.77566E+18,167.4640002,-13.28968563
Driving,1.77566E+18,167.578,-15.38539434
Driving,1.77566E+18,167.693,-17.77166533
Driving,1.77566E+18,167.809,-16.95407257
Driving,1.77566E+18,167.925,-17.156145
Driving,1.77566E+18,168.0400002,-17.47132271
Driving,1.77566E+18,168.155,-18.97527087
Driving,1.77566E+18,168.271,-17.37281985
Driving,1.77566E+18,168.386,-17.41011946
Driving,1.77566E+18,168.501,-16.45003357
Driving,1.77566E+18,168.6160002,-14.69087145
Driving,1.77566E+18,168.734,-15.54581185
Driving,1.77566E+18,168.847,-16.81151081
Driving,1.77566E+18,168.963,-14.75150114
Driving,1.77566E+18,169.078,-17.88313027
Driving,1.77566E+18,169.193,-16.52433288
Driving,1.77566E+18,169.31,-16.28947006
Driving,1.77566E+18,169.4240002,-16.19487969
Driving,1.77566E+18,169.539,-14.47071202
Driving,1.77566E+18,169.654,-18.31107218
Driving,1.77566E+18,169.77,-15.71572026
Driving,1.77566E+18,169.886,-16.33802377
Driving,1.77566E+18,170.001,-15.2754547
Driving,1.77566E+18,170.115,-17.11991799
Driving,1.77566E+18,170.23,-15.12142119
Driving,1.77566E+18,170.345,-16.73836604
Driving,1.77566E+18,170.4599998,-16.47649614
Driving,1.77566E+18,170.5760002,-18.19832315
Driving,1.77566E+18,170.691,-17.3806591
Driving,1.77566E+18,170.806,-14.14316343
Driving,1.77566E+18,170.922,-16.51722931
Driving,1.77566E+18,171.037,-14.53829588
Driving,1.77566E+18,171.1520002,-16.57064823
Driving,1.77566E+18,171.267,-16.48710378
Driving,1.77566E+18,171.383,-16.19145938
Driving,1.77566E+18,171.498,-14.9492992
Driving,1.77566E+18,171.613,-17.36303072
Driving,1.77566E+18,171.729,-18.01711628
Driving,1.77566E+18,171.8320002,-18.98705794
Driving,1.77566E+18,171.947,-18.64249058
Driving,1.77566E+18,172.062,-15.96531309
Driving,1.77566E+18,172.177,-17.90601252
Driving,1.77566E+18,172.293,-19.27729415
Driving,1.77566E+18,172.4080002,-18.83969718
Driving,1.77566E+18,172.523,-17.56895159
Driving,1.77566E+18,172.638,-16.79316679
Driving,1.77566E+18,172.754,-14.61068463
Driving,1.77566E+18,172.869,-17.55693791
Driving,1.77566E+18,172.985,-16.92425614
Driving,1.77566E+18,173.0999998,-17.91851921
Driving,1.77566E+18,173.215,-16.21714463
Driving,1.77566E+18,173.317,-15.38851147
Driving,1.77566E+18,173.433,-15.78397269
Driving,1.77566E+18,173.5479998,-16.21714463
Driving,1.77566E+18,173.663,-12.60829773
Driving,1.77566E+18,173.778,-14.26420887
Driving,1.77566E+18,173.893,-17.09521786
Driving,1.77566E+18,174.0080002,-17.45153257
Driving,1.77566E+18,174.1239998,-18.9682063
Driving,1.77566E+18,174.2400002,-17.68391802
Driving,1.77566E+18,174.355,-19.37048076
Driving,1.77566E+18,174.47,-17.9729239
Driving,1.77566E+18,174.585,-18.37679171
Driving,1.77566E+18,174.701,-18.55675903
Driving,1.77566E+18,174.817,-19.2553693
Driving,1.77566E+18,174.9319998,-18.48521462
Driving,1.77566E+18,175.047,-16.55637103
Driving,1.77566E+18,175.162,-17.41602355
Driving,1.77566E+18,175.2800002,-18.12965964
Driving,1.77566E+18,175.401,-19.68682269
Driving,1.77566E+18,175.503,-20.92702764
Driving,1.77566E+18,175.618,-19.18992487
Driving,1.77566E+18,175.733,-17.09521786
Driving,1.77566E+18,175.849,-20.37567484
Driving,1.77566E+18,175.9639998,-18.25885225
Driving,1.77566E+18,176.079,-18.36141262
Driving,1.77566E+18,176.194,-15.35273181
Driving,1.77566E+18,176.309,-18.07002112
Driving,1.77566E+18,176.4240002,-17.79219936
Driving,1.77566E+18,176.5399998,-19.07240034
Driving,1.77566E+18,176.655,-19.10103516
Driving,1.77566E+18,176.77,-19.78453355
Driving,1.77566E+18,176.886,-17.74095502
Driving,1.77566E+18,177.001,-15.76930195
Driving,1.77566E+18,177.117,-20.03373062
Driving,1.77566E+18,177.2320002,-20.73740371
Driving,1.77566E+18,177.347,-19.29438515
Driving,1.77566E+18,177.462,-17.3142499
Driving,1.77566E+18,177.578,-19.63075161
Driving,1.77566E+18,177.6919998,-20.75762698
Driving,1.77566E+18,177.8080002,-20.16781617
Driving,1.77566E+18,177.923,-18.66519287
Driving,1.77566E+18,178.038,-17.65958778
Driving,1.77566E+18,178.154,-19.31150985
Driving,1.77566E+18,178.269,-19.06049696
Driving,1.77566E+18,178.3840002,-18.41425469
Driving,1.77566E+18,178.4999998,-18.4607567
Driving,1.77566E+18,178.615,-17.35325262
Driving,1.77566E+18,178.73,-19.16821918
Driving,1.77566E+18,178.846,-19.68682269
Driving,1.77566E+18,178.961,-19.24564266
Driving,1.77566E+18,179.0759998,-17.77371655
Driving,1.77566E+18,179.191,-21.00405172
Driving,1.77566E+18,179.307,-19.0938676
Driving,1.77566E+18,179.422,-18.59951903
Driving,1.77566E+18,179.538,-16.72017569
Driving,1.77566E+18,179.653,-18.71763441
Driving,1.77566E+18,179.7680002,-17.31035925
Driving,1.77566E+18,179.883,-16.32065199
Driving,1.77566E+18,179.998,-16.2497887
Driving,1.77566E+18,180.114,-17.23290988
Driving,1.77566E+18,180.229,-16.9839917
Driving,1.77566E+18,180.3440002,-15.82649454
Driving,1.77566E+18,180.4599998,-16.06584534
Driving,1.77566E+18,180.575,-14.84324666
Driving,1.77566E+18,180.691,-14.72546515
Driving,1.77566E+18,180.805,-16.14541647
Driving,1.77566E+18,180.9200002,-17.93104392
Driving,1.77566E+18,181.035,-16.46060893
Driving,1.77566E+18,181.151,-17.53296028
Driving,1.77566E+18,181.267,-17.89768473
Driving,1.77566E+18,181.382,-17.38850543
Driving,1.77566E+18,181.497,-17.78192628
Driving,1.77566E+18,181.613,-17.63128837
Driving,1.77566E+18,181.7280002,-16.63878727
Driving,1.77566E+18,181.8439998,-18.79574133
Driving,1.77566E+18,181.958,-15.89067021
Driving,1.77566E+18,182.074,-19.03199525
Driving,1.77566E+18,182.189,-17.62523619
Driving,1.77566E+18,182.305,-18.3723949
Driving,1.77566E+18,182.4199998,-20.12199446
Driving,1.77566E+18,182.5360002,-19.88074106
Driving,1.77566E+18,182.651,-19.15137439
Driving,1.77566E+18,182.7760002,-19.07716626
Driving,1.77566E+18,182.881,-17.47330421
Driving,1.77566E+18,182.9959998,-14.66932014
Driving,1.77566E+18,183.1120002,-17.65149282
Driving,1.77566E+18,183.227,-16.49595339
Driving,1.77566E+18,183.342,-17.20596493
Driving,1.77566E+18,183.458,-16.45355726
Driving,1.77566E+18,183.573,-19.24078342
Driving,1.77566E+18,183.6880002,-19.31885936
Driving,1.77566E+18,183.8039998,-18.50304555
Driving,1.77566E+18,183.919,-18.5186777
Driving,1.77566E+18,184.033,-19.15618385
Driving,1.77566E+18,184.149,-19.94898956
Driving,1.77566E+18,184.2640002,-12.48914168
Driving,1.77566E+18,184.379,-16.51013154
Driving,1.77566E+18,184.494,-15.36049747
Driving,1.77566E+18,184.61,-18.32636232
Driving,1.77566E+18,184.725,-18.69251417
Driving,1.77566E+18,184.841,-17.23098246
Driving,1.77566E+18,184.9559998,-18.25234677
Driving,1.77566E+18,185.071,-20.72875099
Driving,1.77566E+18,185.187,-17.04225495
Driving,1.77566E+18,185.302,-18.36141262
Driving,1.77566E+18,185.418,-20.23564324
Driving,1.77566E+18,185.5319998,-18.92593911
Driving,1.77566E+18,185.6480002,-18.7520068
Driving,1.77566E+18,185.763,-17.47925141
Driving,1.77566E+18,185.878,-15.70601354
Driving,1.77566E+18,185.994,-19.32866838
Driving,1.77566E+18,186.109,-19.64600786
Driving,1.77566E+18,186.2240002,-18.96349978
Driving,1.77566E+18,186.339,-23.22656484
Driving,1.77566E+18,186.454,-21.18141296
Driving,1.77566E+18,186.569,-17.88520799
Driving,1.77566E+18,186.685,-22.47591955
Driving,1.77566E+18,186.801,-22.69727356
Driving,1.77566E+18,186.9159998,-18.74512143
Driving,1.77566E+18,187.031,-18.37679171
Driving,1.77566E+18,187.145,-18.98941727
Driving,1.77566E+18,187.2599998,-18.73594942
Driving,1.77566E+18,187.3760002,-18.67201514
Driving,1.77566E+18,187.491,-17.45746488
Driving,1.77566E+18,187.606,-16.81885928
Driving,1.77566E+18,187.722,-17.59905869
Driving,1.77566E+18,187.837,-16.63698727
Driving,1.77566E+18,187.953,-15.82157754
Driving,1.77566E+18,188.0679998,-17.01965505
Driving,1.77566E+18,188.1840002,-16.26012289
Driving,1.77566E+18,188.2999998,-17.32788094
Driving,1.77566E+18,188.415,-18.29580891
Driving,1.77566E+18,188.53,-19.79747246
Driving,1.77566E+18,188.646,-19.02488441
Driving,1.77566E+18,188.761,-21.51892182
Driving,1.77566E+18,188.8759998,-22.56449762
Driving,1.77566E+18,188.991,-21.01000504
Driving,1.77566E+18,189.106,-20.02841001
Driving,1.77566E+18,189.222,-19.54731788
Driving,1.77566E+18,189.337,-24.80711565
Driving,1.77566E+18,189.4519998,-22.61808131
Driving,1.77566E+18,189.567,-22.57518794
Driving,1.77566E+18,189.683,-19.55486974
Driving,1.77566E+18,189.798,-20.1462229
Driving,1.77566E+18,189.914,-18.33292349
Driving,1.77566E+18,190.029,-20.41729394
Driving,1.77566E+18,190.145,-15.63836859
Driving,1.77566E+18,190.2599998,-20.03905449
Driving,1.77566E+18,190.374,-24.28379185
Driving,1.77566E+18,190.489,-25.61332772
Driving,1.77566E+18,190.6039998,-25.72021666
Driving,1.77566E+18,190.7200002,-27.93021857
Driving,1.77566E+18,190.835,-28.3151208
Driving,1.77566E+18,190.95,-29.01957384
Driving,1.77566E+18,191.066,-28.30132272
Driving,1.77566E+18,191.181,-25.07396268
Driving,1.77566E+18,191.2960002,-26.49649767
Driving,1.77566E+18,191.411,-29.80261632
Driving,1.77566E+18,191.526,-32.45571295
Driving,1.77566E+18,191.642,-32.50031325
Driving,1.77566E+18,191.757,-32.53391441
Driving,1.77566E+18,191.8720002,-32.76130671
Driving,1.77566E+18,191.987,-35.61273703
Driving,1.77566E+18,192.103,-33.56959888
Driving,1.77566E+18,192.218,-30.38726053
Driving,1.77566E+18,192.333,-32.32326988
Driving,1.77566E+18,192.449,-36.90381656
Driving,1.77566E+18,192.5639998,-33.018512
Driving,1.77566E+18,192.6800002,-33.54434918
Driving,1.77566E+18,192.795,-35.14564118
Driving,1.77566E+18,192.91,-32.03245658
Driving,1.77566E+18,193.025,-34.81839431
Driving,1.77566E+18,193.141,-33.27134161
Driving,1.77566E+18,193.2560002,-36.90381656
Driving,1.77566E+18,193.3719998,-37.22520279
Driving,1.77566E+18,193.487,-34.67362613
Driving,1.77566E+18,193.602,-30.16231456
Driving,1.77566E+18,193.717,-36.20857444
Driving,1.77566E+18,193.833,-35.39162972
Driving,1.77566E+18,193.9479998,-35.23707244
Driving,1.77566E+18,194.063,-32.61282634
Driving,1.77566E+18,194.178,-36.14031562
Driving,1.77566E+18,194.293,-34.81839431
Driving,1.77566E+18,194.41,-38.5097416
Driving,1.77566E+18,194.525,-36.34672271
Driving,1.77566E+18,194.641,-36.90381656
Driving,1.77566E+18,194.7559998,-34.15803306
Driving,1.77566E+18,194.871,-35.77418944
Driving,1.77566E+18,194.986,-35.37604964
Driving,1.77566E+18,195.101,-37.86445316
Driving,1.77566E+18,195.217,-37.22520279
Driving,1.77566E+18,195.3319998,-33.91785491
Driving,1.77566E+18,195.447,-34.36338281
Driving,1.77566E+18,195.562,-33.34495128
Driving,1.77566E+18,195.677,-38.59951903
Driving,1.77566E+18,195.793,-38.2026327
Driving,1.77566E+18,195.9079998,-38.99177725
Driving,1.77566E+18,196.023,-37.40028824
Driving,1.77566E+18,196.139,-38.2675338
Driving,1.77566E+18,196.254,-38.0107893
Driving,1.77566E+18,196.369,-38.22421256
Driving,1.77566E+18,196.485,-38.94469914
Driving,1.77566E+18,196.6000002,-38.39880919
Driving,1.77566E+18,196.7159998,-36.17437798
Driving,1.77566E+18,196.831,-36.73836604
Driving,1.77566E+18,196.946,-39.2553693
Driving,1.77566E+18,197.061,-34.48896412
Driving,1.77566E+18,197.1760002,-39.67915528
Driving,1.77566E+18,197.291,-36.43419464
Driving,1.77566E+18,197.406,-35.58080358
Driving,1.77566E+18,197.5200002,-38.48744148
Driving,1.77566E+18,197.6359998,-39.23107309
Driving,1.77566E+18,197.751,-37.30258316
Driving,1.77566E+18,197.866,-38.31107218
Driving,1.77566E+18,197.982,-37.3415334
Driving,1.77566E+18,198.097,-37.70017612
Driving,1.77566E+18,198.2119998,-36.94101529
Driving,1.77566E+18,198.327,-38.24584617
Driving,1.77566E+18,198.443,-39.08670595
Driving,1.77566E+18,198.558,-39.20684465
Driving,1.77566E+18,198.674,-37.72054164
Driving,1.77566E+18,198.789,-35.95532356
Driving,1.77566E+18,198.9040002,-38.07426746
Driving,1.77566E+18,199.019,-38.13821295
Driving,1.77566E+18,199.134,-37.09142406
Driving,1.77566E+18,199.25,-38.2026327
Driving,1.77566E+18,199.365,-12.69017632
Driving,1.77566E+18,199.4800002,-18.21341593
Driving,1.77566E+18,199.595,-28.97476261
Driving,1.77566E+18,199.711,-23.09686535
Driving,1.77566E+18,199.826,-34.09064801
Driving,1.77566E+18,199.941,-38.89787483
Driving,1.77566E+18,200.057,-32.13903325
Driving,1.77566E+18,200.1719998,-25.3935465
Driving,1.77566E+18,200.286,-12.80056242
Driving,1.77566E+18,200.401,-18.76119578
Driving,1.77566E+18,200.5159998,-23.53562031
Driving,1.77566E+18,200.631,-23.7820164
Driving,1.77566E+18,200.746,-22.33951663
Driving,1.77566E+18,200.861,-22.36732262
Driving,1.77566E+18,200.977,-20.8828994
Driving,1.77566E+18,201.0919998,-19.88074106
Driving,1.77566E+18,201.207,-19.11778251
Driving,1.77566E+18,201.323,-20.13275431
Driving,1.77566E+18,201.438,-19.18509669
Driving,1.77566E+18,201.553,-19.43979002
Driving,1.77566E+18,201.669,-20.65411962
Driving,1.77566E+18,201.7840002,-21.65896851
Driving,1.77566E+18,201.899,-21.63333694
Driving,1.77566E+18,202.014,-20.37844325
Driving,1.77566E+18,202.129,-21.62694085
Driving,1.77566E+18,202.245,-18.57698753
Driving,1.77566E+18,202.3600002,-22.7407756
Driving,1.77566E+18,202.475,-23.42875224
