Activity,time,seconds_elapsed,dBFS
Classroom,1.78E+18,257.7139998,-41.00107659
Classroom,1.78E+18,257.829,-39.23107309
Classroom,1.78E+18,257.944,-39.67915528
Classroom,1.78E+18,258.06,-44.20170623
Classroom,1.78E+18,258.176,-43.9058079
Classroom,1.78E+18,258.292,-39.99125675
Classroom,1.78E+18,258.407,-39.42737274
Classroom,1.78E+18,258.523,-39.47714874
Classroom,1.78E+18,258.639,-40.94178701
Classroom,1.78E+18,258.7539998,-41.97592348
Classroom,1.78E+18,258.869,-41.87665509
Classroom,1.78E+18,258.984,-40.12468318
Classroom,1.78E+18,259.1,-41.64934781
Classroom,1.78E+18,259.215,-44.68806628
Classroom,1.78E+18,259.3299998,-40.28754838
Classroom,1.78E+18,259.445,-38.62210914
Classroom,1.78E+18,259.561,-45.30033358
Classroom,1.78E+18,259.677,-42.17793001
Classroom,1.78E+18,259.792,-43.70045816
Classroom,1.78E+18,259.907,-29.72917952
Classroom,1.78E+18,260.023,-35.62874789
Classroom,1.78E+18,260.1379998,-36.79316679
Classroom,1.78E+18,260.253,-41.4278377
Classroom,1.78E+18,260.369,-43.03649402
Classroom,1.78E+18,260.484,-40.26019122
Classroom,1.78E+18,260.599,-39.70473966
Classroom,1.78E+18,260.715,-45.90657186
Classroom,1.78E+18,260.8300002,-46.22633397
Classroom,1.78E+18,260.945,-46.11843333
Classroom,1.78E+18,261.06,-47.44843762
Classroom,1.78E+18,261.176,-37.40028824
Classroom,1.78E+18,261.292,-34.6449598
Classroom,1.78E+18,261.408,-36.79316679
Classroom,1.78E+18,261.524,-35.62874789
Classroom,1.78E+18,261.639,-36.84831548
Classroom,1.78E+18,261.7539998,-34.25325912
Classroom,1.78E+18,261.869,-36.27737392
Classroom,1.78E+18,261.985,-36.45179524
Classroom,1.78E+18,262.1,-43.49985133
Classroom,1.78E+18,262.216,-45.8544042
Classroom,1.78E+18,262.331,-38.9682063
Classroom,1.78E+18,262.4460002,-33.98390762
Classroom,1.78E+18,262.5619998,-30.16231456
Classroom,1.78E+18,262.677,-32.85395707
Classroom,1.78E+18,262.792,-35.62874789
Classroom,1.78E+18,262.908,-32.94760639
Classroom,1.78E+18,263.024,-37.5789757
Classroom,1.78E+18,263.139,-36.75659457
Classroom,1.78E+18,263.2540002,-39.42737274
Classroom,1.78E+18,263.369,-43.82308452
Classroom,1.78E+18,263.484,-41.90961865
Classroom,1.78E+18,263.6,-39.30416656
Classroom,1.78E+18,263.715,-39.15858958
Classroom,1.78E+18,263.8300002,-39.6282115
Classroom,1.78E+18,263.9459998,-38.28927571
Classroom,1.78E+18,264.061,-39.15858958
Classroom,1.78E+18,264.176,-43.82308452
Classroom,1.78E+18,264.291,-43.70045816
Classroom,1.78E+18,264.4060002,-43.03649402
Classroom,1.78E+18,264.5219998,-44.55269902
Classroom,1.78E+18,264.637,-42.2463232
Classroom,1.78E+18,264.753,-41.64934781
Classroom,1.78E+18,264.868,-41.30375146
Classroom,1.78E+18,264.984,-42.04273834
Classroom,1.78E+18,265.1,-36.50481202
Classroom,1.78E+18,265.216,-38.0107893
Classroom,1.78E+18,265.331,-41.9427078
Classroom,1.78E+18,265.4460002,-42.49003148
Classroom,1.78E+18,265.5619998,-39.32866838
Classroom,1.78E+18,265.6780002,-35.72543783
Classroom,1.78E+18,265.793,-39.60285122
Classroom,1.78E+18,265.908,-41.00107659
Classroom,1.78E+18,266.024,-38.05305649
Classroom,1.78E+18,266.139,-41.21183642
Classroom,1.78E+18,266.2540002,-43.57953895
Classroom,1.78E+18,266.369,-36.39910009
Classroom,1.78E+18,266.485,-42.88737638
Classroom,1.78E+18,266.6,-43.18821648
Classroom,1.78E+18,266.715,-44.0736564
Classroom,1.78E+18,266.8300002,-44.96529905
Classroom,1.78E+18,266.9459998,-44.55269902
Classroom,1.78E+18,267.061,-43.26508326
Classroom,1.78E+18,267.176,-37.24448335
Classroom,1.78E+18,267.291,-41.39664956
Classroom,1.78E+18,267.407,-38.5097416
Classroom,1.78E+18,267.523,-36.20857444
Classroom,1.78E+18,267.637,-33.7097997
Classroom,1.78E+18,267.752,-33.73553569
Classroom,1.78E+18,267.868,-34.7168038
Classroom,1.78E+18,267.983,-27.62519147
Classroom,1.78E+18,268.0979998,-30.70866619
Classroom,1.78E+18,268.2140002,-37.63936451
Classroom,1.78E+18,268.329,-29.73730857
Classroom,1.78E+18,268.445,-27.11137668
Classroom,1.78E+18,268.561,-28.30821902
Classroom,1.78E+18,268.676,-30.71776613
Classroom,1.78E+18,268.792,-28.84903873
Classroom,1.78E+18,268.907,-34.58790942
Classroom,1.78E+18,269.0220002,-33.65855537
Classroom,1.78E+18,269.137,-34.57370518
Classroom,1.78E+18,269.253,-38.89787483
Classroom,1.78E+18,269.369,-35.85605517
Classroom,1.78E+18,269.484,-32.09624553
Classroom,1.78E+18,269.599,-28.58153701
Classroom,1.78E+18,269.715,-32.21442272
Classroom,1.78E+18,269.8300002,-35.67695832
Classroom,1.78E+18,269.945,-40.50956403
Classroom,1.78E+18,270.06,-33.56959888
Classroom,1.78E+18,270.176,-34.84763976
Classroom,1.78E+18,270.291,-37.05357699
Classroom,1.78E+18,270.4060002,-34.39113328
Classroom,1.78E+18,270.521,-34.6449598
Classroom,1.78E+18,270.636,-34.44690162
Classroom,1.78E+18,270.751,-34.87698401
Classroom,1.78E+18,270.867,-36.88527677
Classroom,1.78E+18,270.9820002,-37.8024846
Classroom,1.78E+18,271.097,-44.28813371
Classroom,1.78E+18,271.213,-45.10730586
Classroom,1.78E+18,271.328,-44.20170623
Classroom,1.78E+18,271.444,-30.51973727
Classroom,1.78E+18,271.56,-32.93584485
Classroom,1.78E+18,271.676,-37.47925141
Classroom,1.78E+18,271.791,-33.28356665
Classroom,1.78E+18,271.9059998,-32.5114992
Classroom,1.78E+18,272.021,-33.69696025
Classroom,1.78E+18,272.136,-37.45944322
Classroom,1.78E+18,272.252,-43.46028001
Classroom,1.78E+18,272.367,-34.32192263
Classroom,1.78E+18,272.4819998,-37.03471512
Classroom,1.78E+18,272.5980002,-36.84831548
Classroom,1.78E+18,272.713,-34.6449598
Classroom,1.78E+18,272.829,-37.18676958
Classroom,1.78E+18,272.944,-43.0741769
Classroom,1.78E+18,273.059,-42.21205929
Classroom,1.78E+18,273.175,-43.9058079
Classroom,1.78E+18,273.2899998,-41.71368802
Classroom,1.78E+18,273.405,-42.88737638
Classroom,1.78E+18,273.521,-37.3806591
Classroom,1.78E+18,273.637,-37.94777169
Classroom,1.78E+18,273.752,-34.70238738
Classroom,1.78E+18,273.867,-36.62979101
Classroom,1.78E+18,273.9820002,-38.31107218
Classroom,1.78E+18,274.097,-36.34672271
Classroom,1.78E+18,274.212,-37.32203645
Classroom,1.78E+18,274.328,-40.8828994
Classroom,1.78E+18,274.444,-48.87109348
Classroom,1.78E+18,274.5580002,-45.20328352
Classroom,1.78E+18,274.6739998,-42.28072281
Classroom,1.78E+18,274.789,-32.13903325
Classroom,1.78E+18,274.905,-30.34354685
Classroom,1.78E+18,275.02,-31.79218213
Classroom,1.78E+18,275.136,-27.6060806
Classroom,1.78E+18,275.2499998,-23.81074368
Classroom,1.78E+18,275.367,-30.40480779
Classroom,1.78E+18,275.4819998,-32.34520395
Classroom,1.78E+18,275.597,-36.45179524
Classroom,1.78E+18,275.712,-35.70924791
Classroom,1.78E+18,275.828,-35.11537673
Classroom,1.78E+18,275.943,-33.28356665
Classroom,1.78E+18,276.0579998,-31.18536501
Classroom,1.78E+18,276.1740002,-35.31400731
Classroom,1.78E+18,276.289,-44.59758744
Classroom,1.78E+18,276.404,-45.01237716
Classroom,1.78E+18,276.519,-35.04017375
Classroom,1.78E+18,276.6339998,-31.71014242
Classroom,1.78E+18,276.749,-34.37724696
Classroom,1.78E+18,276.865,-44.28813371
Classroom,1.78E+18,276.98,-43.9058079
Classroom,1.78E+18,277.095,-41.97592348
Classroom,1.78E+18,277.211,-42.92441647
Classroom,1.78E+18,277.3260002,-34.15803306
Classroom,1.78E+18,277.441,-32.7038981
Classroom,1.78E+18,277.556,-37.45944322
Classroom,1.78E+18,277.671,-37.47925141
Classroom,1.78E+18,277.787,-36.31197911
Classroom,1.78E+18,277.9020002,-35.51728673
Classroom,1.78E+18,278.017,-39.11060112
Classroom,1.78E+18,278.133,-39.08670595
Classroom,1.78E+18,278.248,-42.0763395
Classroom,1.78E+18,278.363,-32.63550492
Classroom,1.78E+18,278.479,-37.3415334
Classroom,1.78E+18,278.5939998,-39.6282115
Classroom,1.78E+18,278.7100002,-38.03189719
Classroom,1.78E+18,278.825,-37.05357699
Classroom,1.78E+18,278.94,-43.49985133
Classroom,1.78E+18,279.056,-45.05971183
Classroom,1.78E+18,279.172,-49.1706366
Classroom,1.78E+18,279.287,-47.96330771
Classroom,1.78E+18,279.4019998,-46.55831921
Classroom,1.78E+18,279.517,-46.01185666
Classroom,1.78E+18,279.632,-39.78194808
Classroom,1.78E+18,279.748,-40.82440834
Classroom,1.78E+18,279.863,-41.33460722
Classroom,1.78E+18,279.9779998,-38.0107893
Classroom,1.78E+18,280.093,-40.28754838
Classroom,1.78E+18,280.209,-37.5789757
Classroom,1.78E+18,280.324,-42.77719448
Classroom,1.78E+18,280.439,-46.67186186
Classroom,1.78E+18,280.5539998,-49.72105807
Classroom,1.78E+18,280.669,-41.24236682
Classroom,1.78E+18,280.784,-38.66746636
Classroom,1.78E+18,280.9,-40.09783342
Classroom,1.78E+18,281.015,-39.35323952
Classroom,1.78E+18,281.131,-43.30377326
Classroom,1.78E+18,281.247,-43.30377326
Classroom,1.78E+18,281.3619998,-42.5609371
Classroom,1.78E+18,281.4780002,-43.70045816
Classroom,1.78E+18,281.593,-44.5080414
Classroom,1.78E+18,281.709,-44.37542982
Classroom,1.78E+18,281.824,-40.28754838
Classroom,1.78E+18,281.939,-39.40259129
Classroom,1.78E+18,282.0540002,-41.27300491
Classroom,1.78E+18,282.1699998,-44.68806628
Classroom,1.78E+18,282.285,-44.96529905
Classroom,1.78E+18,282.4,-47.32435137
Classroom,1.78E+18,282.516,-47.57432228
Classroom,1.78E+18,282.632,-48.2326592
Classroom,1.78E+18,282.747,-39.08670595
Classroom,1.78E+18,282.8620002,-42.38474668
Classroom,1.78E+18,282.977,-34.5453662
Classroom,1.78E+18,283.093,-39.57756477
Classroom,1.78E+18,283.208,-39.45222508
Classroom,1.78E+18,283.324,-41.84381614
Classroom,1.78E+18,283.5180002,-39.73039962
Classroom,1.78E+18,283.603,-44.64270905
Classroom,1.78E+18,283.7180002,-43.57953895
Classroom,1.78E+18,283.8339998,-43.98932671
Classroom,1.78E+18,283.949,-46.01185666
Classroom,1.78E+18,284.065,-40.67988105
Classroom,1.78E+18,284.18,-39.85984895
Classroom,1.78E+18,284.295,-43.6196586
Classroom,1.78E+18,284.4099998,-46.96238693
Classroom,1.78E+18,284.5260002,-45.15516213
Classroom,1.78E+18,284.641,-42.38474668
Classroom,1.78E+18,284.757,-41.81110089
Classroom,1.78E+18,284.872,-43.42088815
Classroom,1.78E+18,284.987,-37.59905869
Classroom,1.78E+18,285.1020002,-35.95532356
Classroom,1.78E+18,285.2179998,-27.56798453
Classroom,1.78E+18,285.333,-23.81896896
Classroom,1.78E+18,285.448,-31.08980971
Classroom,1.78E+18,285.564,-35.46995207
Classroom,1.78E+18,285.68,-34.37724696
Classroom,1.78E+18,285.795,-37.22520279
Classroom,1.78E+18,285.9100002,-36.73836604
Classroom,1.78E+18,286.0259998,-43.18821648
Classroom,1.78E+18,286.141,-37.05357699
Classroom,1.78E+18,286.257,-37.45944322
Classroom,1.78E+18,286.371,-43.18821648
Classroom,1.78E+18,286.487,-30.09425631
Classroom,1.78E+18,286.6019998,-26.10771663
Classroom,1.78E+18,286.7180002,-26.63764295
Classroom,1.78E+18,286.833,-32.05366755
Classroom,1.78E+18,286.948,-30.67236148
Classroom,1.78E+18,287.064,-35.83962018
Classroom,1.78E+18,287.179,-34.68799485
Classroom,1.78E+18,287.295,-38.48744148
Classroom,1.78E+18,287.411,-31.34047431
Classroom,1.78E+18,287.5260002,-36.6658321
Classroom,1.78E+18,287.641,-33.15002833
Classroom,1.78E+18,287.756,-34.67362613
Classroom,1.78E+18,287.871,-38.42088262
Classroom,1.78E+18,287.987,-38.75889763
Classroom,1.78E+18,288.1020002,-41.06077366
Classroom,1.78E+18,288.217,-40.76630853
Classroom,1.78E+18,288.333,-40.42564174
Classroom,1.78E+18,288.448,-39.50214413
Classroom,1.78E+18,288.563,-36.73836604
Classroom,1.78E+18,288.6780002,-35.05516235
Classroom,1.78E+18,288.793,-37.90601252
Classroom,1.78E+18,288.909,-37.72054164
Classroom,1.78E+18,289.025,-38.0107893
Classroom,1.78E+18,289.14,-38.18110632
Classroom,1.78E+18,289.256,-37.82309171
Classroom,1.78E+18,289.371,-36.52255644
Classroom,1.78E+18,289.4860002,-39.6282115
Classroom,1.78E+18,289.6019998,-38.22421256
Classroom,1.78E+18,289.717,-39.37788035
Classroom,1.78E+18,289.833,-34.34954075
Classroom,1.78E+18,289.948,-36.70202335
Classroom,1.78E+18,290.063,-39.50214413
Classroom,1.78E+18,290.18,-37.3415334
Classroom,1.78E+18,290.295,-40.59430509
Classroom,1.78E+18,290.4099998,-38.2675338
Classroom,1.78E+18,290.525,-37.41996183
Classroom,1.78E+18,290.64,-35.05516235
Classroom,1.78E+18,290.755,-32.27956719
Classroom,1.78E+18,290.8700002,-31.40921545
Classroom,1.78E+18,290.985,-34.98047668
Classroom,1.78E+18,291.101,-40.17863297
Classroom,1.78E+18,291.217,-44.4194091
Classroom,1.78E+18,291.332,-42.8137667
Classroom,1.78E+18,291.447,-35.93869985
Classroom,1.78E+18,291.5619998,-41.18141296
Classroom,1.78E+18,291.677,-34.70238738
Classroom,1.78E+18,291.793,-33.58225131
Classroom,1.78E+18,291.909,-38.22421256
Classroom,1.78E+18,292.024,-38.07426746
Classroom,1.78E+18,292.139,-36.48710378
Classroom,1.78E+18,292.2540002,-38.66746636
Classroom,1.78E+18,292.3699998,-33.76134816
Classroom,1.78E+18,292.485,-31.94812689
Classroom,1.78E+18,292.6,-34.01047
Classroom,1.78E+18,292.715,-37.49910488
Classroom,1.78E+18,292.831,-37.43968009
Classroom,1.78E+18,292.947,-36.03892276
Classroom,1.78E+18,293.063,-38.69023411
Classroom,1.78E+18,293.1779998,-35.97197916
Classroom,1.78E+18,293.2940002,-36.75659457
Classroom,1.78E+18,293.409,-40.42564174
Classroom,1.78E+18,293.525,-42.6324263
Classroom,1.78E+18,293.64,-38.5097416
Classroom,1.78E+18,293.755,-41.74603774
Classroom,1.78E+18,293.871,-38.89787483
Classroom,1.78E+18,293.9859998,-34.47492064
Classroom,1.78E+18,294.1020002,-33.45654883
Classroom,1.78E+18,294.217,-35.82321623
Classroom,1.78E+18,294.332,-37.12943677
Classroom,1.78E+18,294.448,-37.84374781
Classroom,1.78E+18,294.564,-40.01777857
Classroom,1.78E+18,294.679,-37.67985824
Classroom,1.78E+18,294.7939998,-38.18110632
Classroom,1.78E+18,294.909,-39.80783748
Classroom,1.78E+18,295.025,-43.7820164
Classroom,1.78E+18,295.14,-44.4636122
Classroom,1.78E+18,295.255,-44.28813371
Classroom,1.78E+18,295.371,-46.01185666
Classroom,1.78E+18,295.4860002,-36.79316679
Classroom,1.78E+18,295.6019998,-38.99177725
Classroom,1.78E+18,295.717,-35.51728673
Classroom,1.78E+18,295.833,-42.17793001
Classroom,1.78E+18,295.948,-43.22656484
Classroom,1.78E+18,296.064,-40.67988105
Classroom,1.78E+18,296.179,-35.77418944
Classroom,1.78E+18,296.295,-35.61273703
Classroom,1.78E+18,296.411,-36.95967457
Classroom,1.78E+18,296.5260002,-43.03649402
Classroom,1.78E+18,296.6419998,-40.23291996
Classroom,1.78E+18,296.757,-40.28754838
Classroom,1.78E+18,296.873,-43.11202398
Classroom,1.78E+18,296.988,-37.49910488
Classroom,1.78E+18,297.103,-33.94421575
Classroom,1.78E+18,297.2179998,-41.03087384
Classroom,1.78E+18,297.3340002,-38.44301228
Classroom,1.78E+18,297.449,-38.07426746
Classroom,1.78E+18,297.564,-36.54033718
Classroom,1.78E+18,297.68,-36.39910009
Classroom,1.78E+18,297.796,-40.15161619
Classroom,1.78E+18,297.911,-43.86434773
Classroom,1.78E+18,298.0259998,-42.11007116
Classroom,1.78E+18,298.141,-38.2675338
Classroom,1.78E+18,298.256,-43.18821648
Classroom,1.78E+18,298.371,-41.90961865
Classroom,1.78E+18,298.4860002,-41.52207975
Classroom,1.78E+18,298.6019998,-42.66839277
Classroom,1.78E+18,298.717,-38.2026327
Classroom,1.78E+18,298.833,-40.20573406
Classroom,1.78E+18,298.948,-40.73740371
Classroom,1.78E+18,299.063,-41.4278377
Classroom,1.78E+18,299.1779998,-41.24236682
Classroom,1.78E+18,299.2940002,-42.52541194
Classroom,1.78E+18,299.409,-45.01237716
Classroom,1.78E+18,299.525,-44.82557664
Classroom,1.78E+18,299.641,-44.0736564
Classroom,1.78E+18,299.756,-39.20684465
Classroom,1.78E+18,299.872,-37.59905869
Classroom,1.78E+18,299.987,-37.11040962
Classroom,1.78E+18,300.1020002,-43.0741769
Classroom,1.78E+18,300.2179998,-43.7820164
Classroom,1.78E+18,300.333,-29.66441956
Classroom,1.78E+18,300.449,-27.20201287
Classroom,1.78E+18,300.564,-38.24584617
Classroom,1.78E+18,300.679,-37.78192628
Classroom,1.78E+18,300.795,-29.65635841
Classroom,1.78E+18,300.9100002,-27.20808905
Classroom,1.78E+18,301.025,-26.89763245
Classroom,1.78E+18,301.141,-35.74165798
Classroom,1.78E+18,301.256,-29.72917952
Classroom,1.78E+18,301.372,-29.64025851
Classroom,1.78E+18,301.487,-28.51769597
Classroom,1.78E+18,301.603,-33.73553569
Classroom,1.78E+18,301.7180002,-37.14850569
Classroom,1.78E+18,301.833,-33.30806847
Classroom,1.78E+18,301.949,-34.09064801
Classroom,1.78E+18,302.064,-35.92210788
Classroom,1.78E+18,302.179,-40.76630853
Classroom,1.78E+18,302.295,-38.75889763
Classroom,1.78E+18,302.4099998,-39.37788035
Classroom,1.78E+18,302.525,-38.07426746
Classroom,1.78E+18,302.64,-40.26019122
Classroom,1.78E+18,302.756,-41.49055198
Classroom,1.78E+18,302.872,-38.53209911
Classroom,1.78E+18,302.987,-40.56596611
Classroom,1.78E+18,303.1020002,-43.6196586
Classroom,1.78E+18,303.217,-43.38167413
Classroom,1.78E+18,303.333,-43.49985133
Classroom,1.78E+18,303.448,-44.15881286
Classroom,1.78E+18,303.563,-42.88737638
Classroom,1.78E+18,303.679,-42.49003148
Classroom,1.78E+18,303.7939998,-40.48149975
Classroom,1.78E+18,303.9100002,-40.53771929
Classroom,1.78E+18,304.025,-38.22421256
Classroom,1.78E+18,304.14,-37.94777169
Classroom,1.78E+18,304.255,-40.42564174
Classroom,1.78E+18,304.371,-38.42088262
Classroom,1.78E+18,304.4860002,-40.20573406
Classroom,1.78E+18,304.6019998,-38.37679171
Classroom,1.78E+18,304.717,-40.62273684
Classroom,1.78E+18,304.833,-38.66746636
Classroom,1.78E+18,304.948,-44.55269902
Classroom,1.78E+18,305.064,-41.97592348
Classroom,1.78E+18,305.179,-41.03087384
Classroom,1.78E+18,305.2940002,-45.39848027
Classroom,1.78E+18,305.409,-43.11202398
Classroom,1.78E+18,305.524,-43.34263636
Classroom,1.78E+18,305.64,-43.11202398
Classroom,1.78E+18,305.7539998,-41.97592348
Classroom,1.78E+18,305.871,-38.87455699
Classroom,1.78E+18,305.9859998,-40.67988105
Classroom,1.78E+18,306.101,-41.21183642
Classroom,1.78E+18,306.217,-41.06077366
Classroom,1.78E+18,306.333,-43.82308452
Classroom,1.78E+18,306.448,-46.44624166
Classroom,1.78E+18,306.564,-44.64270905
Classroom,1.78E+18,306.68,-43.38167413
Classroom,1.78E+18,306.796,-43.74114155
Classroom,1.78E+18,306.912,-43.74114155
Classroom,1.78E+18,307.027,-32.24693388
Classroom,1.78E+18,307.1420002,-30.2309103
Classroom,1.78E+18,307.257,-27.95005692
Classroom,1.78E+18,307.373,-28.54601185
Classroom,1.78E+18,307.488,-30.66330896
Classroom,1.78E+18,307.604,-29.38663788
Classroom,1.78E+18,307.719,-30.96713894
Classroom,1.78E+18,307.8339998,-28.97476261
Classroom,1.78E+18,307.949,-36.45179524
Classroom,1.78E+18,308.065,-40.9122933
Classroom,1.78E+18,308.1820002,-45.3492683
Classroom,1.78E+18,308.297,-46.55831921
Classroom,1.78E+18,308.412,-45.3492683
Classroom,1.78E+18,308.527,-43.03649402
Classroom,1.78E+18,308.643,-43.03649402
Classroom,1.78E+18,308.7580002,-41.61735554
Classroom,1.78E+18,308.8739998,-42.28072281
Classroom,1.78E+18,308.989,-42.21205929
Classroom,1.78E+18,309.105,-42.41970001
Classroom,1.78E+18,309.22,-42.7407756
Classroom,1.78E+18,309.335,-40.23291996
Classroom,1.78E+18,309.4499998,-41.71368802
Classroom,1.78E+18,309.5660002,-42.59660815
Classroom,1.78E+18,309.681,-40.23291996
Classroom,1.78E+18,309.796,-42.00926666
Classroom,1.78E+18,309.912,-42.2463232
Classroom,1.78E+18,310.028,-30.28271496
Classroom,1.78E+18,310.144,-28.40534659
Classroom,1.78E+18,310.259,-24.75654934
Classroom,1.78E+18,310.3740002,-26.23719812
Classroom,1.78E+18,310.489,-24.18023307
Classroom,1.78E+18,310.604,-24.99351529
Classroom,1.78E+18,310.719,-34.73124418
Classroom,1.78E+18,310.835,-36.36414677
Classroom,1.78E+18,310.9500002,-25.56288687
Classroom,1.78E+18,311.065,-25.1647651
Classroom,1.78E+18,311.18,-26.89763245
Classroom,1.78E+18,311.296,-28.90797629
Classroom,1.78E+18,311.412,-31.89583359
Classroom,1.78E+18,311.527,-32.03245658
Classroom,1.78E+18,311.6419998,-32.74979459
Classroom,1.78E+18,311.757,-28.07676313
Classroom,1.78E+18,311.872,-29.42578121
Classroom,1.78E+18,311.988,-32.32326988
Classroom,1.78E+18,312.103,-37.5789757
Classroom,1.78E+18,312.2179998,-42.04273834
Classroom,1.78E+18,312.333,-38.82810827
Classroom,1.78E+18,312.449,-37.76141649
Classroom,1.78E+18,312.564,-37.32203645
Classroom,1.78E+18,312.68,-38.24584617
Classroom,1.78E+18,312.795,-40.48149975
Classroom,1.78E+18,312.912,-39.75613561
Classroom,1.78E+18,313.027,-42.7407756
Classroom,1.78E+18,313.1420002,-41.55372237
Classroom,1.78E+18,313.257,-42.49003148
Classroom,1.78E+18,313.3740002,-41.90961865
Classroom,1.78E+18,313.489,-44.03138922
Classroom,1.78E+18,313.604,-43.18821648
Classroom,1.78E+18,313.72,-43.0741769
Classroom,1.78E+18,313.835,-42.00926666
Classroom,1.78E+18,313.951,-44.55269902
Classroom,1.78E+18,314.0659998,-38.24584617
Classroom,1.78E+18,314.181,-36.9971138
Classroom,1.78E+18,314.296,-36.57600824
Classroom,1.78E+18,314.412,-36.24290606
Classroom,1.78E+18,314.529,-35.04017375
Classroom,1.78E+18,314.643,-39.37788035
Classroom,1.78E+18,314.7580002,-45.59816468
Classroom,1.78E+18,314.873,-39.70473966
Classroom,1.78E+18,314.989,-41.68145834
Classroom,1.78E+18,315.104,-42.6324263
Classroom,1.78E+18,315.219,-31.40921545
Classroom,1.78E+18,315.335,-26.29172366
Classroom,1.78E+18,315.4499998,-31.0141152
Classroom,1.78E+18,315.5660002,-32.5114992
Classroom,1.78E+18,315.681,-37.20596493
Classroom,1.78E+18,315.796,-32.21442272
Classroom,1.78E+18,315.911,-35.83962018
Classroom,1.78E+18,316.0259998,-35.56488077
Classroom,1.78E+18,316.1420002,-32.78437681
Classroom,1.78E+18,316.256,-33.68413975
Classroom,1.78E+18,316.372,-33.17415582
Classroom,1.78E+18,316.487,-34.89169339
Classroom,1.78E+18,316.603,-37.2638068
Classroom,1.78E+18,316.7180002,-36.9971138
Classroom,1.78E+18,316.835,-33.23476939
Classroom,1.78E+18,316.951,-33.94421575
Classroom,1.78E+18,317.0659998,-35.31400731
Classroom,1.78E+18,317.181,-31.95862343
Classroom,1.78E+18,317.297,-35.14564118
Classroom,1.78E+18,317.412,-33.10197349
Classroom,1.78E+18,317.527,-36.86677646
Classroom,1.78E+18,317.6419998,-35.48570165
Classroom,1.78E+18,317.7580002,-36.48710378
Classroom,1.78E+18,317.8739998,-36.1573301
Classroom,1.78E+18,317.989,-36.07258904
Classroom,1.78E+18,318.104,-39.52721165
Classroom,1.78E+18,318.221,-37.8024846
Classroom,1.78E+18,318.336,-37.51900384
Classroom,1.78E+18,318.451,-39.2553693
Classroom,1.78E+18,318.5660002,-38.57698753
Classroom,1.78E+18,318.681,-37.82309171
Classroom,1.78E+18,318.796,-41.52207975
Classroom,1.78E+18,318.912,-35.13049577
Classroom,1.78E+18,319.027,-37.51900384
Classroom,1.78E+18,319.132,-41.7785084
Classroom,1.78E+18,319.247,-44.03138922
Classroom,1.78E+18,319.3619998,-45.49774866
Classroom,1.78E+18,319.4780002,-42.92441647
Classroom,1.78E+18,319.593,-43.18821648
Classroom,1.78E+18,319.709,-33.82621694
Classroom,1.78E+18,319.824,-32.2360833
Classroom,1.78E+18,319.941,-30.97651389
Classroom,1.78E+18,320.056,-33.23476939
Classroom,1.78E+18,320.171,-30.92041538
Classroom,1.78E+18,320.287,-38.9682063
Classroom,1.78E+18,320.4019998,-29.54428086
Classroom,1.78E+18,320.517,-36.38160585
Classroom,1.78E+18,320.632,-33.44407806
Classroom,1.78E+18,320.748,-31.4388433
Classroom,1.78E+18,320.863,-33.13798967
Classroom,1.78E+18,320.9779998,-32.22524626
Classroom,1.78E+18,321.093,-31.65925833
Classroom,1.78E+18,321.209,-39.50214413
Classroom,1.78E+18,321.324,-31.76132636
Classroom,1.78E+18,321.44,-32.46684157
Classroom,1.78E+18,321.555,-29.76174147
Classroom,1.78E+18,321.6700002,-30.38726053
Classroom,1.78E+18,321.785,-32.02187048
Classroom,1.78E+18,321.901,-34.63066204
Classroom,1.78E+18,322.016,-34.23959131
Classroom,1.78E+18,322.131,-34.73124418
Classroom,1.78E+18,322.247,-37.72054164
Classroom,1.78E+18,322.3619998,-35.3294764
Classroom,1.78E+18,322.477,-37.22520279
Classroom,1.78E+18,322.592,-42.04273834
Classroom,1.78E+18,322.709,-41.49055198
Classroom,1.78E+18,322.823,-38.64475814
Classroom,1.78E+18,322.939,-39.91217375
Classroom,1.78E+18,323.0540002,-41.09077677
Classroom,1.78E+18,323.169,-32.27956719
Classroom,1.78E+18,323.284,-34.9211871
Classroom,1.78E+18,323.4,-38.3548299
Classroom,1.78E+18,323.513,-38.15963316
Classroom,1.78E+18,323.629,-40.26019122
Classroom,1.78E+18,323.744,-40.28754838
Classroom,1.78E+18,323.859,-41.4278377
Classroom,1.78E+18,323.975,-40.45352584
Classroom,1.78E+18,324.091,-38.87455699
Classroom,1.78E+18,324.207,-38.92125543
Classroom,1.78E+18,324.3219998,-42.49003148
Classroom,1.78E+18,324.436,-38.22421256
Classroom,1.78E+18,324.552,-40.17863297
Classroom,1.78E+18,324.668,-39.23107309
Classroom,1.78E+18,324.783,-41.27300491
Classroom,1.78E+18,324.8979998,-40.31499197
Classroom,1.78E+18,325.015,-43.98932671
Classroom,1.78E+18,325.1299998,-45.01237716
Classroom,1.78E+18,325.245,-43.98932671
Classroom,1.78E+18,325.361,-45.44797265
Classroom,1.78E+18,325.476,-48.2326592
Classroom,1.78E+18,325.592,-44.11613027
Classroom,1.78E+18,325.707,-33.39437326
Classroom,1.78E+18,325.8220002,-30.31742386
Classroom,1.78E+18,325.937,-30.97651389
Classroom,1.78E+18,326.052,-33.21047318
Classroom,1.78E+18,326.168,-31.2142378
Classroom,1.78E+18,326.283,-29.58414274
Classroom,1.78E+18,326.3980002,-33.68413975
