Activity,time,seconds_elapsed,z,y,x
Cassroom,1.77575E+18,270.1888171,0.000532632,0.000532632,-0.000532632
Cassroom,1.77575E+18,272.2003171,-0.001597897,0.002130529,0.001597897
Cassroom,1.77575E+18,274.2118171,0.001065264,0.000532632,-0.000532632
Cassroom,1.77575E+18,276.2229512,-0.001065264,0.000532632,-0.001065264
Cassroom,1.77575E+18,278.2339019,0,0,-0.001065264
Cassroom,1.77575E+18,280.2451882,0.000532632,0.000532632,0.001597897
Cassroom,1.77575E+18,282.2567188,0.000532632,0.001597897,-0.001065264
Cassroom,1.77575E+18,284.2684019,-0.000532632,0,0.000532632
Cassroom,1.77575E+18,286.2799021,-0.000532632,-0.000532632,-0.001597897
Cassroom,1.77575E+18,288.2914023,0,-0.001065264,-0.000532632
Cassroom,1.77575E+18,290.3030852,0.002130529,-0.002130529,-0.004261058
Cassroom,1.77575E+18,292.3146687,0.001065264,0.002130529,-0.000532632
Cassroom,1.77575E+18,294.3265662,0,-0.001065264,-0.002663161
Cassroom,1.77575E+18,296.3383411,0,-0.002130529,-0.002663161
Cassroom,1.77575E+18,298.3501165,0,0.001065264,0
Cassroom,1.77575E+18,300.3617083,0.000532632,0,0.001065264
Cassroom,1.77575E+18,302.373615,0.000532632,-0.001597897,-0.000532632
Cassroom,1.77575E+18,304.3853284,0.00479369,-0.002130529,-0.00479369
Cassroom,1.77575E+18,306.3972859,0.000532632,0,0.001597897
Cassroom,1.77575E+18,308.4090295,0.000532632,-0.001065264,0.000532632
Cassroom,1.77575E+18,310.420865,-0.001065264,0.000532632,-0.001065264
Cassroom,1.77575E+18,312.4323342,0,0.000532632,0
Cassroom,1.77575E+18,314.4440723,-0.003195793,0.006924219,0.007989483
Cassroom,1.77575E+18,316.4555728,0.000532632,-0.000532632,0.001065264
Cassroom,1.77575E+18,318.4671953,0.001597897,0,-0.000532632
Cassroom,1.77575E+18,320.4787571,0.000532632,-0.000532632,-0.002130529
Cassroom,1.77575E+18,322.4906238,0.000532632,0.001065264,-0.001065264
Cassroom,1.77575E+18,324.5022158,0.000532632,0,-0.002130529
Cassroom,1.77575E+18,326.513564,0.000532632,0.000532632,-0.000532632
Cassroom,1.77575E+18,328.5252783,0.003728426,-0.00479369,-0.004261058
Cassroom,1.77575E+18,330.5369619,0,0.000532632,0.000532632
Cassroom,1.77575E+18,332.5490422,0.001065264,0.000532632,-0.001065264
Cassroom,1.77575E+18,334.5610615,0.001597897,0,-0.002663161
