Activity,time,seconds_elapsed,level,frequency,capabilities,BSSID,SSID
Classroom,1.78E+18,240.013,-75,5620,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:d6:b4,tuiot
Classroom,1.78E+18,240.013,-75,5745,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:b3:10,eduroam
Classroom,1.78E+18,240.013,-75,5745,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:b3:11,tusecurewireless
Classroom,1.78E+18,240.013,-87,5660,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],d0:d3:e0:8e:af:53,(hidden SSID)
Classroom,1.78E+18,240.013,-81,5660,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],d0:d3:e0:8e:af:54,tuiot
Classroom,1.78E+18,240.013,-87,5580,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:64:f3,(hidden SSID)
Classroom,1.78E+18,240.013,-87,5580,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:64:f2,tuguestwireless
Classroom,1.78E+18,240.013,-87,5660,[RSN-OWE_TRANSITION-CCMP-128][ESS],d0:d3:e0:8e:af:52,tuguestwireless
Classroom,1.78E+18,240.013,-87,5580,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:64:f1,tusecurewireless
Classroom,1.78E+18,240.013,-87,5580,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:64:f0,eduroam
Classroom,1.78E+18,240.013,-67,5580,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:34:71,tusecurewireless
Classroom,1.78E+18,240.013,-66,5580,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:34:70,eduroam
Classroom,1.78E+18,240.013,-67,5580,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:34:72,tuguestwireless
Classroom,1.78E+18,240.013,-87,5580,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:64:f4,tuiot
Classroom,1.78E+18,240.013,-71,2462,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:1b:64,tuiot
Classroom,1.78E+18,240.013,-87,5320,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:73:d4,tuiot
Classroom,1.78E+18,240.013,-73,5180,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:d6:c1,tusecurewireless
Classroom,1.78E+18,240.013,-73,5180,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:d6:c0,eduroam
Classroom,1.78E+18,240.013,-73,5180,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],9c:8c:d8:7e:d6:c3,(hidden SSID)
Classroom,1.78E+18,240.013,-67,2437,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:2f:82,tuguestwireless
Classroom,1.78E+18,240.013,-73,5180,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:d6:c2,tuguestwireless
Classroom,1.78E+18,240.013,-73,5180,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:d6:c4,tuiot
Classroom,1.78E+18,240.013,-81,5620,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:33:93,(hidden SSID)
Classroom,1.78E+18,240.013,-42,5825,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7f:01:a4,tuiot
Classroom,1.78E+18,240.013,-81,5240,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:21:44,tuiot
Classroom,1.78E+18,240.013,-81,5240,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:21:42,tuguestwireless
Classroom,1.78E+18,240.013,-42,5825,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7f:01:a1,tusecurewireless
Classroom,1.78E+18,240.013,-87,5320,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:73:d0,eduroam
Classroom,1.78E+18,240.013,-77,5240,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:21:40,eduroam
Classroom,1.78E+18,240.013,-42,5825,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7f:01:a0,eduroam
Classroom,1.78E+18,240.013,-81,5240,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:21:41,tusecurewireless
Classroom,1.78E+18,240.013,-69,5805,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:2f:90,eduroam
Classroom,1.78E+18,240.013,-42,5825,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7f:01:a2,tuguestwireless
Classroom,1.78E+18,240.013,-69,5805,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:2f:92,tuguestwireless
Classroom,1.78E+18,240.013,-69,5805,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:2f:91,tusecurewireless
Classroom,1.78E+18,240.013,-68,5805,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:2f:94,tuiot
Classroom,1.78E+18,240.013,-87,5200,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],d0:d3:e0:8e:af:33,(hidden SSID)
Classroom,1.78E+18,240.013,-87,5200,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],d0:d3:e0:8e:af:34,tuiot
Classroom,1.78E+18,240.013,-87,5200,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],d0:d3:e0:8e:af:31,tusecurewireless
Classroom,1.78E+18,240.013,-87,5200,[RSN-OWE_TRANSITION-CCMP-128][ESS],d0:d3:e0:8e:af:32,tuguestwireless
Classroom,1.78E+18,240.013,-52,5680,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],9c:8c:d8:7e:f6:33,(hidden SSID)
Classroom,1.78E+18,240.013,-52,5680,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:f6:32,tuguestwireless
Classroom,1.78E+18,240.013,-87,5200,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],d0:d3:e0:8e:af:30,eduroam
Classroom,1.78E+18,240.013,-52,5680,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:f6:34,tuiot
Classroom,1.78E+18,240.013,-51,5680,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:f6:31,tusecurewireless
Classroom,1.78E+18,240.013,-52,5680,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:f6:30,eduroam
Classroom,1.78E+18,240.013,-75,5500,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],9c:8c:d8:7e:de:03,(hidden SSID)
Classroom,1.78E+18,240.013,-75,5500,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:de:02,tuguestwireless
Classroom,1.78E+18,240.013,-75,5500,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:de:01,tusecurewireless
Classroom,1.78E+18,240.013,-77,5500,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:de:00,eduroam
Classroom,1.78E+18,240.013,-41,5220,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7f:01:b0,eduroam
Classroom,1.78E+18,240.013,-41,5220,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7f:01:b2,tuguestwireless
Classroom,1.78E+18,240.013,-41,5220,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7f:01:b1,tusecurewireless
Classroom,1.78E+18,240.013,-41,5220,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7f:01:b4,tuiot
Classroom,1.78E+18,240.013,-75,5500,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:de:04,tuiot
Classroom,1.78E+18,240.013,-66,5540,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:18:94,tuiot
Classroom,1.78E+18,240.013,-66,5540,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:18:92,tuguestwireless
Classroom,1.78E+18,240.013,-66,5540,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:18:93,(hidden SSID)
Classroom,1.78E+18,240.013,-66,5540,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:18:90,eduroam
Classroom,1.78E+18,240.013,-66,5540,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:18:91,tusecurewireless
Classroom,1.78E+18,240.013,-66,2462,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],9c:8c:d8:7f:01:c3,(hidden SSID)
Classroom,1.78E+18,240.013,-70,2462,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7f:01:c4,tuiot
Classroom,1.78E+18,280.013,-71,5240,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:36:54,tuiot
Classroom,1.78E+18,280.013,-81,5640,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:78:11,tusecurewireless
Classroom,1.78E+18,280.013,-81,5640,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:78:10,eduroam
Classroom,1.78E+18,280.013,-75,2412,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:f6:54,tuiot
Classroom,1.78E+18,280.013,-63,5600,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:e5:e4,tuiot
Classroom,1.78E+18,280.013,-71,5240,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:36:51,tusecurewireless
Classroom,1.78E+18,280.013,-64,5600,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],9c:8c:d8:7e:e5:e3,(hidden SSID)
Classroom,1.78E+18,280.013,-73,5280,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],9c:8c:d8:7e:ae:43,(hidden SSID)
Classroom,1.78E+18,280.013,-71,5240,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:36:50,eduroam
Classroom,1.78E+18,280.013,-87,5640,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:78:14,tuiot
Classroom,1.78E+18,280.013,-63,5600,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:e5:e2,tuguestwireless
Classroom,1.78E+18,280.013,-73,5280,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:ae:44,tuiot
Classroom,1.78E+18,280.013,-71,5240,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:36:53,(hidden SSID)
Classroom,1.78E+18,280.013,-81,5640,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:78:13,(hidden SSID)
Classroom,1.78E+18,280.013,-63,5600,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:e5:e1,tusecurewireless
Classroom,1.78E+18,280.013,-71,5240,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:36:52,tuguestwireless
Classroom,1.78E+18,280.013,-81,5640,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:78:12,tuguestwireless
Classroom,1.78E+18,280.013,-63,5600,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:e5:e0,eduroam
Classroom,1.78E+18,280.013,-73,5280,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:ae:40,eduroam
Classroom,1.78E+18,280.013,-75,5280,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:ae:41,tusecurewireless
Classroom,1.78E+18,280.013,-73,5280,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:ae:42,tuguestwireless
Classroom,1.78E+18,280.013,-73,2412,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:e6:02,tuguestwireless
Classroom,1.78E+18,280.013,-74,2412,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:e6:00,eduroam
Classroom,1.78E+18,280.013,-64,5520,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:5f:74,tuiot
Classroom,1.78E+18,280.013,-63,5640,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:cb:74,tuiot
Classroom,1.78E+18,280.013,-63,5640,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],9c:8c:d8:7e:cb:73,(hidden SSID)
Classroom,1.78E+18,280.013,-63,5640,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:cb:72,tuguestwireless
Classroom,1.78E+18,280.013,-63,5640,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:cb:71,tusecurewireless
Classroom,1.78E+18,280.013,-63,5280,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:f6:44,tuiot
Classroom,1.78E+18,280.013,-76,2437,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:36:40,eduroam
Classroom,1.78E+18,280.013,-63,5280,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:f6:40,eduroam
Classroom,1.78E+18,280.013,-77,5680,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:ae:32,tuguestwireless
Classroom,1.78E+18,280.013,-64,5520,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:5f:72,tuguestwireless
Classroom,1.78E+18,280.013,-63,5280,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:f6:42,tuguestwireless
Classroom,1.78E+18,280.013,-64,5520,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:5f:71,tusecurewireless
Classroom,1.78E+18,280.013,-77,5680,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:ae:34,tuiot
Classroom,1.78E+18,280.013,-63,5280,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:f6:41,tusecurewireless
Classroom,1.78E+18,280.013,-64,5520,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:5f:70,eduroam
Classroom,1.78E+18,280.013,-75,5300,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:de:14,tuiot
Classroom,1.78E+18,280.013,-75,5300,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:de:12,tuguestwireless
Classroom,1.78E+18,280.013,-77,5680,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:ae:30,eduroam
Classroom,1.78E+18,280.013,-75,5300,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:de:11,tusecurewireless
Classroom,1.78E+18,280.013,-77,5680,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:ae:31,tusecurewireless
Classroom,1.78E+18,280.013,-71,5660,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:14:d3,(hidden SSID)
Classroom,1.78E+18,280.013,-75,5300,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:de:10,eduroam
Classroom,1.78E+18,280.013,-71,5660,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:14:d4,tuiot
Classroom,1.78E+18,280.013,-63,5640,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:cb:70,eduroam
Classroom,1.78E+18,280.013,-77,5560,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:80:34,tuiot
Classroom,1.78E+18,280.013,-71,5660,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:14:d0,eduroam
Classroom,1.78E+18,280.013,-75,5560,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:80:33,(hidden SSID)
Classroom,1.78E+18,280.013,-71,5660,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:14:d1,tusecurewireless
Classroom,1.78E+18,280.013,-71,5660,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:14:d2,tuguestwireless
Classroom,1.78E+18,280.013,-77,5560,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:80:30,eduroam
Classroom,1.78E+18,280.013,-75,5560,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:80:32,tuguestwireless
Classroom,1.78E+18,280.013,-75,5560,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:80:31,tusecurewireless
Classroom,1.78E+18,280.013,-66,5320,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],9c:8c:d8:7e:cb:84,tuiot
Classroom,1.78E+18,280.013,-67,5320,[RSN-OWE_TRANSITION-CCMP-128][ESS],9c:8c:d8:7e:cb:82,tuguestwireless
Classroom,1.78E+18,280.013,-74,2437,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:3d:a4,tuiot
Classroom,1.78E+18,280.013,-81,5765,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:5d:b0,eduroam
Classroom,1.78E+18,280.013,-87,5620,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:34:b2,tuguestwireless
Classroom,1.78E+18,280.013,-87,5765,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:5d:b4,tuiot
Classroom,1.78E+18,280.013,-87,5765,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:5d:b3,(hidden SSID)
Classroom,1.78E+18,280.013,-81,5765,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:5d:b2,tuguestwireless
Classroom,1.78E+18,280.013,-87,5765,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:5d:b1,tusecurewireless
Classroom,1.78E+18,280.013,-67,5320,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:cb:81,tusecurewireless
Classroom,1.78E+18,280.013,-66,5320,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],9c:8c:d8:7e:cb:80,eduroam
Classroom,1.78E+18,280.013,-67,5660,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:31:b4,tuiot
Classroom,1.78E+18,280.013,-68,5700,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:56:14,tuiot
Classroom,1.78E+18,280.013,-87,5600,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:a4:11,tusecurewireless
Classroom,1.78E+18,280.013,-87,5600,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:a4:10,eduroam
Classroom,1.78E+18,280.013,-68,5700,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:56:12,tuguestwireless
Classroom,1.78E+18,280.013,-87,5600,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:a4:13,(hidden SSID)
Classroom,1.78E+18,280.013,-69,5700,[RSN-OWE-CCMP-128][RSN-OWE_TRANSITION-CCMP-128][ESS][MFPR][MFPC],1c:28:af:2e:56:13,(hidden SSID)
Classroom,1.78E+18,280.013,-87,5600,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:a4:12,tuguestwireless
Classroom,1.78E+18,280.013,-69,5700,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:56:10,eduroam
Classroom,1.78E+18,280.013,-69,5700,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:56:11,tusecurewireless
Classroom,1.78E+18,280.013,-87,5600,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:a4:14,tuiot
Classroom,1.78E+18,280.013,-81,5785,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:b6:70,eduroam
Classroom,1.78E+18,280.013,-61,5540,[WPA2-PSK-CCMP-128][RSN-PSK+FT/PSK+SAE+FT/SAE-CCMP-128][ESS][MFPC],1c:28:af:2e:3d:b4,tuiot
Classroom,1.78E+18,280.013,-60,5260,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:1b:71,tusecurewireless
Classroom,1.78E+18,280.013,-61,5540,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:3d:b1,tusecurewireless
Classroom,1.78E+18,280.013,-60,5540,[RSN-OWE_TRANSITION-CCMP-128][ESS],1c:28:af:2e:3d:b2,tuguestwireless
Classroom,1.78E+18,280.013,-60,5260,[WPA2-EAP/SHA1+FT/EAP-CCMP-128][RSN-EAP/SHA1+FT/EAP-CCMP-128][ESS],1c:28:af:2e:1b:70,eduroam
